#{"t_start": 1781481845.4348516, "env_id": "highway-v0"}
r,l,t
240.0,300,5062.495908
97.6,123,5076.979189
121.6,153,5094.986357
16.8,22,5097.977505
80.8,102,5109.822841
19.2,25,5112.708824
35.2,45,5117.973754
47.2,60,5124.754352
19.2,25,5127.645941
240.0,300,5162.36504
8.0,11,5163.635309
240.0,300,5198.63114
57.6,73,5207.058331
13.6,18,5209.161755
70.4,89,5219.713019
240.0,300,5255.27013
92.0,116,5270.753838
240.0,300,5305.597296
240.0,300,5341.542579
52.0,66,5349.310796
240.0,300,5384.323079
48.0,61,5391.354528
38.4,49,5397.104852
240.0,300,5432.652653
42.4,54,5438.950387
122.4,154,5456.863698
90.4,114,5470.091926
5.613723,8,5471.016128
240.0,300,5508.290069
43.2,55,5514.7027
240.0,300,5549.616411
24.8,32,5553.289332
91.2,115,5566.665588
240.0,300,5601.974963
40.8,52,5608.109142
14.4,19,5610.288782
16.8,22,5612.823291
75.2,95,5623.891465
62.4,79,5633.007097
239.2,300,5667.818975
184.0,231,5694.698936
48.8,62,5701.882395
20.0,26,5704.831454
68.8,87,5714.996335
100.0,126,5729.661152
21.6,28,5732.940174
80.8,102,5746.874278
25.6,33,5750.658012
18.4,24,5753.42452
98.4,124,5767.85626
32.8,42,5772.688743
53.6,68,5780.537506
92.8,117,5794.519256
27.2,35,5798.651423
27.2,35,5802.750905
6.4,9,5803.801015
9.6,13,5805.30091
12.0,16,5807.167476
7.229767,10,5808.35199
108.0,136,5824.198505
92.8,117,5837.8962
40.8,52,5844.079346
85.6,108,5856.625183
76.8,97,5867.988205
126.4,159,5886.641113
103.2,130,5901.522104
72.0,91,5911.870283
32.0,41,5916.618953
24.0,31,5920.199502
240.0,300,5954.981074
83.2,105,5966.897619
19.2,25,5969.757991
9.6,13,5971.229032
13.6,18,5973.36253
39.2,50,5979.175498
222.4,279,6013.644385
240.0,300,6048.485698
240.0,300,6084.444611
111.2,140,6101.12601
60.8,77,6110.177828
129.6,163,6129.290974
16.8,22,6131.8748
240.0,300,6166.267586
240.0,300,6201.314039
40.8,52,6207.278832
8.8,12,6208.687605
4.972058,7,6209.513434
63.2,80,6218.910706
64.0,81,6229.949441
56.8,72,6238.274476
240.0,300,6273.45335
240.0,300,6307.61851
136.0,171,6327.829928
6.4,9,6328.848024
240.058419,300,6363.627217
18.4,24,6366.406328
8.0,11,6367.711757
13.6,18,6369.740735
103.2,130,6384.741621
31.2,40,6389.441147
19.2,25,6392.720962
68.0,86,6402.702254
142.4,179,6423.153214
18.4,24,6425.922887
148.0,186,6447.313011
14.4,19,6449.54891
240.0,300,6486.411048
52.0,66,6494.274571
9.6,13,6495.844287
175.2,220,6521.490175
240.0,300,6556.201693
68.0,86,6566.11496
21.6,28,6569.350803
7.2,10,6570.550827
10.4,14,6572.151971
24.0,31,6575.800133
96.0,121,6590.014931
33.6,43,6595.063446
15.2,20,6597.330754
62.4,79,6606.328659
45.6,58,6613.090628
24.0,31,6616.676706
44.0,56,6623.26052
116.0,146,6640.791926
240.0,300,6675.602246
20.8,27,6678.687555
34.4,44,6683.93447
8.8,12,6685.28427
79.2,100,6697.18652
64.0,81,6708.56631
240.029767,300,6743.779945
21.6,28,6747.002962
15.2,20,6749.366659
43.2,55,6755.781265
240.0,300,6791.016357
32.0,41,6795.841707
73.6,93,6806.55826
184.8,232,6834.008987
76.8,97,6845.274016
125.6,158,6863.440373
28.8,37,6867.70551
240.0,300,6902.536167
57.6,73,6910.969832
6.4,9,6912.036388
9.6,13,6913.535362
58.4,74,6922.235574
66.4,84,6931.917847
137.6,173,6954.263592
11.2,15,6955.999204
240.0,300,6990.830243
240.0,300,7025.842634
128.8,162,7044.49622
69.6,88,7054.739955
110.408861,139,7070.972555
30.4,39,7075.49132
51.2,65,7083.122173
32.0,41,7087.871835
32.0,41,7092.709173
119.2,150,7110.321938
90.4,114,7123.68319
225.6,283,7156.316502
13.6,18,7158.363827
71.2,90,7168.749394
64.8,82,7178.328865
70.4,89,7190.694887
14.4,19,7192.929942
64.0,81,7202.596494
91.2,115,7215.978819
5.6,8,7216.911363
13.6,18,7218.962039
62.4,79,7228.16123
176.8,222,7253.926041
19.2,25,7492.039945
48.8,62,7499.35385
72.8,92,7510.218657
114.4,144,7527.138979
25.6,33,7531.208052
240.0,300,7566.751009
240.0,300,7601.966371
22.4,29,7605.328777
50.406105,64,7612.694926
240.0,300,7647.861509
240.0,300,7684.474444
215.2,270,7715.855415
140.8,177,7736.703391
44.0,56,7743.198154
18.4,24,7745.950074
64.0,81,7755.247295
94.4,119,7769.014787
240.0,300,7803.41309
20.8,27,7806.544222
12.8,17,7808.462553
57.6,73,7816.979767
28.0,36,7821.176179
76.0,96,7832.295272
15.2,20,7834.57686
20.0,26,7837.511234
12.0,16,7839.410348
240.0,300,7874.707418
142.4,179,7895.839872
147.2,185,7919.037665
23.2,30,7922.539766
240.0,300,7956.979718
4.8,7,7957.846682
48.8,62,7965.028957
9.6,13,7966.54862
6.4,9,7967.580754
135.2,170,7987.26124
16.0,21,7989.729768
178.4,224,8016.47266
48.8,62,8023.861136
20.0,26,8026.91011
76.0,96,8038.209101
185.6,233,8065.522829
93.6,118,8079.071334
146.4,184,8100.703018
95.2,120,8114.81733
240.0,300,8151.311438
77.6,98,8162.812884
169.6,213,8187.36109
64.0,81,8197.105951
72.8,92,8207.775098
92.8,117,8221.472073
104.0,131,8236.907012
19.2,25,8239.815838
72.0,91,8250.288082
205.6,258,8280.416298
13.794169,18,8282.532792
240.0,300,8317.698991
6.4,9,8318.762792
52.8,67,8326.614214
111.2,140,8343.395612
158.4,199,8366.410432
8.8,12,8367.791212
236.8,297,8404.043569
145.6,183,8425.239023
164.0,206,8448.986527
240.0,300,8483.902406
14.4,19,8486.113848
240.0,300,8521.113124
40.8,52,8527.126407
8.0,11,8528.394146
24.0,31,8531.892342
120.8,152,8549.491116
39.2,50,8555.273949
118.4,149,8572.055826
37.6,48,8577.605088
78.4,99,8589.023436
129.6,163,8607.835657
40.8,52,8613.787798
240.0,300,8650.414989
17.6,23,8653.031435
144.8,182,8674.132696
240.0,300,8709.425993
11.2,15,8711.159138
7.2,10,8712.313085
34.4,44,8717.460528
64.8,82,8727.024139
23.2,30,8730.509574
18.4,24,8733.309409
240.0,300,8768.536493
6.429767,9,8769.555876
104.0,131,8784.901444
55.2,70,8793.536546
22.4,29,8796.886184
219.2,275,8829.38013
240.0,300,8866.262893
39.2,50,8871.975775
76.8,97,8883.807229
240.0,300,8918.420841
30.4,39,8923.003692
240.0,300,8957.585296
7.2,10,8958.769297
37.6,48,8964.285557
40.0,51,8970.10078
240.0,300,9004.768016
17.6,23,9007.430929
20.0,26,9010.380106
240.0,300,9045.740844
16.0,21,9048.207268
80.0,101,9059.993176
62.4,79,9069.224541
240.0,300,9106.79166
75.2,95,9117.916201
240.0,300,9153.466057
77.6,98,9164.681117
240.0,300,9199.19425
240.0,300,9234.307874
240.0,300,9269.160744
240.0,300,9303.746852
23.2,30,9307.166179
7.2,10,9308.379713
135.2,170,9328.178172
34.4,44,9333.229969
187.2,235,9362.470243
19.2,25,9365.376941
153.6,193,9387.72339
240.0,300,9422.918141
143.2,180,9443.852064
140.0,176,9464.231433
45.6,58,9470.782688
47.2,60,9477.74877
240.0,300,9512.678316
240.0,300,9547.606918
15.2,20,9549.923685
240.0,300,9587.403702
120.0,151,9605.06569
144.8,182,9626.948978
124.8,157,9645.309628
7.2,10,9646.498011
115.2,145,9663.838681
27.2,35,9668.013406
240.0,300,9703.899551
240.0,300,9738.945277
112.0,141,9755.368452
91.2,115,9768.57198
64.0,81,9777.837028
12.8,17,9779.807798
24.0,31,9783.381855
175.2,220,9808.566985
24.8,32,9812.242827
12.8,17,9814.230315
38.4,49,9819.755619
8.0,11,9821.100757
240.0,300,10061.220833
84.0,106,10073.820784
15.2,20,10076.098807
48.8,62,10083.16372
206.4,259,10113.113014
71.2,90,10123.713473
11.2,15,10125.511542
44.8,57,10132.050066
49.6,63,10139.139494
10.4,14,10140.785455
12.0,16,10142.67677
48.8,62,10149.634038
199.2,250,10178.057416
60.0,76,10186.929184
68.8,87,10197.127608
8.0,11,10198.394346
240.0,300,10233.116457
5.6,8,10234.070204
236.0,296,10267.692445
49.6,63,10276.626395
35.2,45,10281.674584
162.4,204,10305.241475
60.8,77,10314.006653
114.4,144,10330.560613
65.6,83,10340.391556
212.8,267,10370.767734
240.0,300,10405.247081
64.8,82,10414.711692
240.0,300,10449.727959
240.0,300,10484.585159
142.4,179,10505.133841
240.0,300,10541.839902
47.2,60,10548.692532
60.222384,76,10557.466291
65.6,83,10567.007774
39.2,50,10572.700923
101.6,128,10587.587594
117.6,148,10604.909623
228.0,286,10637.800373
135.260008,170,10657.567824
104.0,131,10672.710299
6.4,9,10673.771671
240.0,300,10708.472903
168.0,211,10733.285084
48.0,61,10740.427098
21.6,28,10743.671842
240.0,300,10779.845119
240.0,300,10814.4718
240.0,300,10849.881657
23.2,30,10853.320253
4.8,7,10854.133708
13.6,18,10856.264706
240.0,300,10891.352767
