#{"t_start": 1781712201.8943045, "env_id": "highway-v0"}
r,l,t
3.25556,6,412.14486
4.280753,9,412.927995
1.337577,4,413.280049
1.991876,5,413.746925
0.0,1,413.844628
2.235339,5,414.304405
4.659745,8,414.977716
0.460934,2,415.16102
11.562402,20,416.877579
0.624101,2,417.060776
3.227246,7,417.679703
4.72007,9,418.49689
1.903181,5,418.927245
1.993803,4,419.308872
2.654797,5,419.743803
4.042302,8,420.462385
1.6545,4,420.810285
0.888889,3,421.076941
0.888889,3,421.375831
0.0,1,421.476911
0.888889,3,421.743539
0.692517,2,421.93121
2.097121,5,422.378726
1.333333,4,422.726995
1.328768,3,422.995367
2.098131,4,423.35997
2.794233,6,423.89287
0.888889,3,424.202139
2.743736,6,424.765781
5.706948,10,425.676545
1.333333,4,426.04311
1.076979,3,426.343059
0.0,1,426.443079
2.232578,5,426.926825
3.718736,7,427.526129
2.064415,5,427.959438
0.638498,2,428.159462
0.0,1,428.259114
0.993897,3,428.528192
4.041679,8,429.257302
1.146943,3,429.525844
1.057114,3,429.795717
0.444444,2,429.992599
1.207236,3,430.260657
2.639115,5,430.692312
3.438709,7,431.342299
1.609785,4,431.69219
1.323863,3,431.981393
2.493966,5,432.425592
2.721517,6,432.958806
5.118521,9,433.741601
2.367056,5,434.180072
1.000834,3,434.458592
0.578416,2,434.641783
3.258892,6,435.166211
1.968317,5,435.658404
0.66614,2,435.841623
0.0,1,435.95805
2.841826,6,436.491568
4.834429,8,437.178735
0.983487,3,437.45825
0.0,1,437.574672
0.478428,2,437.758176
7.977003,15,439.05794
5.815145,11,439.98849
1.635478,4,440.357832
1.286869,3,440.62645
3.446001,7,441.224369
1.52175,4,441.593785
3.433218,7,442.193194
1.141155,3,442.478091
2.030401,5,442.907434
1.598796,4,443.257357
4.099115,8,443.990714
3.198322,6,444.507203
3.288575,6,445.040499
0.566797,2,445.207088
1.584489,4,445.587707
0.0,1,445.68764
3.778903,7,446.287719
0.0,1,446.38748
2.292139,5,446.825636
1.871587,4,447.190321
0.0,1,447.291077
5.365568,9,448.060574
0.618959,2,448.290881
2.262215,5,448.756715
0.668326,2,448.940016
6.13066,12,449.95645
1.244134,3,450.261907
3.585385,6,450.823099
1.407538,3,451.089809
1.089788,3,451.377845
1.981454,5,451.824945
0.0,1,451.921604
0.0,1,452.022951
0.888889,3,452.289879
1.550663,4,452.656128
3.930594,7,453.256085
4.401175,8,453.956047
6.939851,11,454.905892
5.131387,9,455.705721
0.444444,2,455.905424
2.248259,5,456.341164
4.245485,9,457.138974
0.945335,3,457.408085
5.454368,10,458.271731
0.577495,2,458.455525
0.444444,2,458.638714
0.72847,2,458.838771
0.888889,3,459.122006
1.116766,3,459.388973
3.357512,7,460.022159
1.42587,4,460.388628
0.0,1,460.503986
0.888889,3,460.755174
5.543187,10,461.638354
3.747056,9,462.43988
2.337308,5,462.875536
5.979529,11,463.821468
0.550939,2,464.021466
0.444444,2,464.190015
1.047857,3,464.471301
2.258405,5,464.906614
0.0,1,465.00451
0.60359,2,465.203234
9.355058,18,466.789724
0.444444,2,466.970929
5.102025,10,467.820801
2.163906,5,468.270841
4.714975,9,469.070865
0.643469,2,469.254075
0.444444,2,469.454006
0.0,1,469.553971
3.474625,7,470.170673
0.668594,2,470.370767
2.480117,5,470.835834
2.410711,5,471.289842
1.270545,3,471.57043
8.04608,14,472.870245
0.444444,2,473.055854
4.910205,9,473.872829
1.599773,4,474.253446
0.888889,3,474.519959
1.73498,4,474.886832
2.848792,6,475.420099
1.168353,3,475.688603
1.715222,4,476.052756
0.0,1,476.153302
5.318639,10,477.036315
3.24033,6,477.569587
0.0,1,477.669725
2.148436,4,478.023662
0.588766,2,478.219531
1.918951,4,478.602763
5.698404,12,479.639004
2.102792,5,480.06892
0.0,1,480.199586
0.888889,3,480.469393
2.84998,6,481.002446
3.206139,6,481.554794
1.870383,4,481.91917
5.534239,11,482.852458
1.333333,4,483.218828
5.880663,10,484.104354
1.893342,5,484.56887
0.0,1,484.667315
10.35112,15,485.944075
3.162764,6,486.468496
5.899095,9,487.251689
0.444444,2,487.451816
1.990463,5,487.88494
2.914914,7,488.484897
6.289928,12,489.551665
1.333333,4,489.901272
1.632677,4,490.267913
1.405338,3,490.551475
4.658835,9,491.347327
1.333333,4,491.727319
1.049796,3,492.020124
0.683066,2,492.200979
0.674239,2,492.401137
0.667324,2,492.60116
0.0,1,492.700979
1.220184,3,492.969581
1.185373,3,493.25296
0.488091,2,493.438084
3.283024,7,494.053844
0.0,1,494.152884
2.42193,5,494.617412
2.685715,6,495.143929
0.888889,3,495.452965
1.512728,4,495.820869
0.0,1,495.948767
9.501782,13,497.116964
8.230072,12,498.150299
1.333333,4,498.500141
3.172611,7,499.116846
0.0,1,499.216949
1.506506,4,499.583367
0.0,1,499.683344
5.474077,9,500.474694
0.444444,2,500.666329
3.084765,6,501.199548
3.050629,6,501.716525
5.29927,10,502.599675
7.616102,15,503.899502
0.444444,2,504.068331
1.825938,5,504.531371
1.862212,4,504.898056
8.556579,15,506.185861
5.621817,10,507.065842
0.762522,2,507.249729
1.102782,3,507.532446
2.651268,5,507.965643
2.136608,4,508.334502
2.663664,6,508.869855
2.14836,5,509.31557
2.472023,6,509.848691
5.024347,10,510.73215
3.837714,9,511.531922
3.69044,7,512.165116
3.151095,7,512.78381
8.562225,15,514.081556
3.408308,6,514.614817
1.087733,3,514.881382
0.581456,2,515.064754
3.563416,7,515.698192
1.618682,4,516.064719
1.839338,4,516.449812
9.807683,20,518.231201
6.608216,11,519.166112
1.573101,4,519.51425
7.429953,15,520.830662
0.896849,3,521.097369
0.532724,2,521.282684
4.927966,9,522.065789
0.452954,2,522.263757
0.636473,2,522.447104
11.681809,19,524.130246
4.912306,9,524.913429
1.151959,3,525.196724
1.831137,4,525.563348
1.011343,3,525.830013
1.973538,4,526.216699
1.103639,3,526.546611
0.672889,2,526.729892
1.333333,4,527.098754
1.333333,4,527.465166
0.0,1,527.576738
1.719411,4,527.929745
2.269038,5,528.39596
0.683031,2,528.581645
0.759241,2,528.779259
0.601488,2,528.965013
2.030449,4,529.328562
1.039778,3,529.597818
2.277281,5,530.062879
1.774687,4,530.434991
1.596817,4,530.809909
4.005218,7,531.512161
1.938874,4,531.931979
1.996008,5,532.461273
2.069407,5,532.945841
1.459462,4,533.296624
4.142659,8,533.98212
1.475389,3,534.26228
0.888889,3,534.530217
0.444444,2,534.734049
4.11765,8,535.445454
0.716761,2,535.628937
2.535506,6,536.145249
2.662487,6,536.678544
3.142794,6,537.211874
3.004564,6,537.728445
2.399563,5,538.180614
0.549671,2,538.361647
1.441066,4,538.711789
4.489729,9,539.502753
0.649686,2,539.694529
0.664893,2,539.878202
1.682754,4,540.26443
5.112711,10,541.128054
1.167646,3,541.411407
4.179194,8,542.111284
6.092942,10,542.977846
1.21536,3,543.296391
0.444444,2,543.496285
1.735816,4,543.862741
2.406743,5,544.32774
7.317389,13,545.444353
3.802832,7,546.060656
1.760014,4,546.429679
1.608308,4,546.8018
1.970722,5,547.243932
1.335066,4,547.60165
1.494725,4,547.977154
1.764388,4,548.348039
2.426262,5,548.796669
1.473647,4,549.143682
0.0,1,549.259256
2.177841,5,549.72653
1.904629,5,550.162285
0.444444,2,550.360152
